t,mmsi,mmsi2_0,lat_0,lon_0,cog_0,sog_0,abs_bearing_0,rel_bearing_0,tcpa_0,dcpa_0,c_lat_0,c_lon_0,ships_distance_0,rel_speed_0,mmsi2_1,lat_1,lon_1,cog_1,sog_1,abs_bearing_1,rel_bearing_1,tcpa_1,dcpa_1,c_lat_1,c_lon_1,ships_distance_1,rel_speed_1,mmsi2_2,lat_2,lon_2,cog_2,sog_2,abs_bearing_2,rel_bearing_2,tcpa_2,dcpa_2,c_lat_2,c_lon_2,ships_distance_2,rel_speed_2
2022-07-05 21:15:06,304829000,211118300,54.366202,10.169604,21.210795786250685,13.464972567084272,191.57752758822468,170.366731801974,0,0.0,54.366202,10.169604,0.8900847732181425,20.439092415537964,246084000.0,54.366202,10.169604,21.210795786250685,13.464972567084272,16.91040774918872,355.69961196293804,408.0,1.505620950323974,54.38954835937231,10.185160297362103,3.0284703023758097,11.182874556934976,,,,,,,,,,,,,
2022-07-05 21:15:12,304829000,211118300,54.366346,10.169938,22.994610848467403,13.014789335747148,192.1268244152016,169.1322135667342,0,0.0,54.366346,10.169938,0.9170194384449245,20.374143393616563,246084000.0,54.366346,10.169938,22.994610848467403,13.014789335747148,16.93119259797305,353.93658174950565,420.0,1.4987980561555077,54.38929339980923,10.186657544594127,3.0111484881209503,10.73165646295117,,,,,,,,,,,,,
2022-07-05 21:15:18,304829000,211118300,54.366487,10.170279,22.145963063744148,13.205092768007564,192.65579249687414,170.50982943313,0,0.0,54.366487,10.170279,0.9453066954643627,21.2076930947791,246084000.0,54.366487,10.170279,22.145963063744148,13.205092768007564,16.95121133361306,354.8052482698689,414.0,1.4986382289416846,54.38957420880037,10.18641191658394,2.9939999999999998,10.632949367449562,,,,,,,,,,,,,
2022-07-05 21:15:24,304829000,211118300,54.366625,10.170633,20.99204656728176,13.59858057897712,193.17977064032445,172.1877240730427,0,0.0,54.366625,10.170633,0.9727230021598272,20.931949329303155,246084000.0,54.366625,10.170633,20.99204656728176,13.59858057897712,16.95886258422047,355.9668160169387,396.0,1.4751619870410366,54.38953292125209,10.185724705021402,2.976714362850972,10.880331872765806,,,,,,,,,,,,,
2022-07-05 21:15:30,304829000,211118300,54.366763,10.171002,20.20899404812883,14.101328734010806,193.7053044223881,173.49631037425928,0,0.0,54.366763,10.171002,0.9992311015118791,20.701082926231404,246084000.0,54.366763,10.171002,20.20899404812883,14.101328734010806,16.946908265449792,356.73791421732096,378.0,1.4590680345572353,54.3895381668971,10.185396328689576,2.958678185745141,11.67827528304692,,,,,,,,,,,,,
2022-07-05 21:15:36,304829000,211118300,54.36691,10.171368,21.570231879182582,14.115551637634685,194.1828839701249,172.6126520909423,0,0.0,54.36691,10.171368,1.0267170626349893,20.984561241395237,246084000.0,54.36691,10.171368,21.570231879182582,14.115551637634685,16.927821343864252,355.35758946468167,378.0,1.4605928725701944,54.38950234006861,10.186702679393546,2.939653887688985,12.439318263197551,,,,,,,,,,,,,
2022-07-05 21:15:42,304829000,211118300,54.367067,10.171709,24.378807389554083,13.430698648143036,194.5801365288885,170.2013291393344,0,0.0,54.367067,10.171709,1.054004859611231,20.22272133052107,246084000.0,54.367067,10.171709,24.378807389554083,13.430698648143036,16.910942109041912,352.53213471948783,396.0,1.4570907127429806,54.389139733276686,10.188883219100276,2.919976781857452,12.811441402457229,,,,,,,,,,,,,
2022-07-05 21:15:48,304829000,211118300,54.367234,10.172041,26.34026918780745,13.292453904052367,194.935480562232,168.59521137442454,0,0.0,54.367234,10.172041,1.080297516198704,19.36634350981817,246084000.0,54.367234,10.172041,26.34026918780745,13.292453904052367,16.889760907203254,350.5494917193958,408.0,1.486554535637149,54.38938923764693,10.190874549043974,2.8991690064794815,13.610129119927947,,,,,,,,,,,,,
2022-07-05 21:15:54,304829000,211118300,54.367407,10.172372,27.22322924656919,13.3569840144049,195.255342037444,168.0321127908748,0,0.0,54.367407,10.172372,1.108214362850972,20.11821052256729,246084000.0,54.367407,10.172372,27.22322924656919,13.3569840144049,16.865660421007533,349.64243117443834,324.0,1.1816733261339092,54.38488141095435,10.187805863728121,2.8765005399568033,14.846601561433223,,,,,,,,,,,,,
2022-07-05 21:16:00,304829000,211118300,54.367586,10.172695,28.61104140908492,13.204255717416512,195.53310310200166,166.92206169291674,0,0.0,54.367586,10.172695,1.1373903887688985,20.589952782410556,246084000.0,54.367586,10.172695,28.61104140908492,13.204255717416512,16.839634211379348,348.22859280229443,288.0,1.0359643628509718,54.38270962420867,10.18685780935162,2.8531182505399566,15.33306505565546,,,,,,,,,,,,,
