t,mmsi,mmsi2_0,lat_0,lon_0,cog_0,sog_0,abs_bearing_0,rel_bearing_0,tcpa_0,dcpa_0,c_lat_0,c_lon_0,ships_distance_0,rel_speed_0,mmsi2_1,lat_1,lon_1,cog_1,sog_1,abs_bearing_1,rel_bearing_1,tcpa_1,dcpa_1,c_lat_1,c_lon_1,ships_distance_1,rel_speed_1
2022-07-05 23:51:54,351760000,211533590,54.366023,10.139407,350.5725967671116,3.0155014756127425,42.263986551617904,51.69138978450633,12,0.005031317494600431,54.3661055768093,10.139383465857318,3.5896906047516204,10.922764930331441,,,,,,,,,,,,,
2022-07-05 23:52:00,351760000,211533590,54.366009,10.13949,350.5725967671116,3.0155014756127425,42.491740178204395,51.91914341109282,24,0.015094492440604753,54.366256730427885,10.139419397454065,3.5806501079913606,10.621526523498998,,,,,,,,,,,,,
2022-07-05 23:52:06,351760000,211533590,54.365995,10.139567,349.852726328002,2.80366054181217,42.69020234326018,52.837476015258176,30,0.0187122030237581,54.366301438054485,10.139472860670645,3.5725313174946005,9.247350330818552,,,,,,,,,,,,,
2022-07-05 23:52:12,351760000,211533590,54.365979,10.139636,347.1418261835161,2.5369901948661395,42.911976579182635,55.77015039566652,42,0.025399568034557236,54.36639095035999,10.139474598662256,3.5641933045356375,10.223363887063366,,,,,,,,,,,,,
2022-07-05 23:52:18,351760000,211533590,54.365962,10.139704,346.1745089861528,2.510377943709716,43.18375889035667,57.0092499042039,48,0.029322354211663067,54.36643566691895,10.13950391963723,3.5547224622030233,12.429672976243689,,,,,,,,,,,,,
2022-07-05 23:52:24,351760000,211533590,54.365948,10.139775,349.0152924731871,2.5923408048000125,43.42963953826518,54.41434706507806,54,0.0346036717062635,54.366513139036215,10.139586714600126,3.5453839092872568,11.243542098517967,,,,,,,,,,,,,
2022-07-05 23:52:30,351760000,211533590,54.365935,10.139852,350.5640191641964,2.797583936432972,43.658769417462565,53.09475025326617,48,0.03267494600431965,54.3664712519924,10.13969902768756,3.536210043196544,10.484277067100411,,,,,,,,,,,,,
2022-07-05 23:52:36,351760000,211533590,54.365925,10.13994,353.6173452154344,3.17334790423686,43.88418272360843,50.266837508174035,42,0.03176781857451404,54.36645025812371,10.13983914877871,3.5270529157667387,10.289783411226754,,,,,,,,,,,,,
2022-07-05 23:52:42,351760000,211182370,54.365915,10.14004,354.3780282149201,3.60098157725593,163.63194754547794,169.25391933055784,0,0.0,54.365915,10.14004,1.9097753779697624,3.8333359109058947,211533590.0,54.365915,10.14004,354.3780282149201,3.60098157725593,44.10244090272704,49.72441268780693,36.0,0.03004049676025918,54.36641239453222,10.139955958898422,3.5178725701943847,9.971669186599568
2022-07-05 23:52:48,351760000,211182370,54.365906,10.140117,353.43655663226644,2.7776865503816635,163.7280171618005,170.29146052953405,0,0.0,54.365906,10.140117,1.910717062634989,3.059779703211855,211533590.0,54.365906,10.140117,353.43655663226644,2.7776865503816635,44.330970603113656,50.89441397084721,48.0,0.032441144708423325,54.366442203490706,10.140011105833652,3.5093752699784013,10.26075448245855
2022-07-05 23:52:54,351760000,211533590,54.365896,10.14019,352.3201862248848,2.6398927228017777,44.56374871944956,52.24356249456474,48,0.03083207343412527,54.366404364727465,10.140072336220909,3.5010388768898486,10.383205880737886,,,,,,,,,,,,,
2022-07-05 23:53:00,351760000,211533590,54.36588,10.140267,348.4398156592912,2.8171170038059774,44.795432655728405,56.35561699643722,48,0.03290388768898488,54.36641629864318,10.14007871049976,3.4927969762419004,10.289373523106502,,,,,,,,,,,,,
2022-07-05 23:53:06,351760000,211533590,54.365863,10.140342,347.42185539713665,2.7545201711466203,45.035958554464514,57.61410315732786,48,0.03217332613390929,54.36638539365936,10.140141933055805,3.484489200863931,10.621509255063426,,,,,,,,,,,,,
2022-07-05 23:53:12,351760000,211533590,54.365843,10.140416,345.10165808295204,2.745173417659981,45.28822741725554,60.1865693343035,54,0.0366463282937365,54.36643213307479,10.140146969506784,3.4759530237580996,11.08280334349573,,,,,,,,,,,,,
2022-07-05 23:53:18,351760000,211533590,54.365825,10.140488,346.1745415290281,2.6580469808217195,45.564136916509256,59.389595387481165,54,0.03548272138228942,54.36639817679966,10.140245887032048,3.466893628509719,12.052516075085737,,,,,,,,,,,,,
2022-07-05 23:53:24,351760000,211533590,54.365811,10.140559,349.01531870213745,2.5923406920704437,45.81838155007108,56.80306284793363,54,0.0346036717062635,54.36637613906187,10.140370715680433,3.458289956803456,11.069374882606764,,,,,,,,,,,,,
2022-07-05 23:53:30,351760000,211533590,54.365803,10.140627,353.39404667608767,2.4532347776522525,46.06602336132073,52.67197668523306,54,0.0327451403887689,54.36634417816572,10.14051942529764,3.4498687904967604,10.738169220329903,,,,,,,,,,,,,
2022-07-05 23:53:36,351760000,211533590,54.365795,10.140701,353.92548686948186,2.6669111050853003,46.31801080542505,52.39252393594319,48,0.031147408207343415,54.36631030616224,10.14060687345337,3.4411879049676024,10.889244387218675,,,,,,,,,,,,,
2022-07-05 23:53:42,351760000,211533590,54.365788,10.14078,355.01508468112826,2.8418027842761626,46.57433400309202,51.55924932196376,48,0.033189524838012956,54.36633811100406,10.140697641233976,3.432592872570194,11.010738115502855,,,,,,,,,,,,,
2022-07-05 23:53:48,351760000,211533590,54.365785,10.140843,357.3162168906344,2.260075638311632,46.84229248399345,49.52607559335905,54,0.030166306695464364,54.36628634939644,10.14080266247101,3.4246403887688985,11.417032414395498,,,,,,,,,,,,,
2022-07-05 23:53:54,351760000,211533590,54.365782,10.140906,357.3162174175481,2.260075645997589,47.0838239529927,49.7676065354446,54,0.030166306695464364,54.36628334939833,10.140865662481735,3.4171938444924406,10.253255008085514,,,,,,,,,,,,,
2022-07-05 23:54:00,351760000,211533590,54.365776,10.14098,355.43664582932126,2.6602853611332447,47.30271417349957,51.8660683441783,48,0.03106965442764579,54.366291289738825,10.140909407434341,3.4099627429805617,9.282804904064918,,,,,,,,,,,,,
2022-07-05 23:54:06,351760000,211533590,54.365768,10.141048,353.39405528675,2.453234796398705,47.52148686037117,54.12743157362115,54,0.0327451403887689,54.36630917817926,10.140940425528084,3.4029805615550752,9.228804356943984,,,,,,,,,,,,,
2022-07-05 23:54:12,351760000,211533590,54.36576,10.141112,352.9851794359775,2.310920959234593,47.754542641345324,54.769363205367824,54,0.030845572354211665,54.36626934977768,10.141004424432655,3.395849892008639,9.779904542574956,,,,,,,,,,,,,
2022-07-05 23:54:18,351760000,255806357,54.36575,10.141174,350.9784247935744,2.249920823609345,299.52538252441434,308.54695773083995,0,0.0,54.36575,10.141174,0.06659233261339093,0.9322112559542235,211533590.0,54.36575,10.141174,350.9784247935744,2.249920823609345,47.99930602051552,57.02088122694113,60.0,0.03378617710583153,54.366305146845015,10.1410227122575,3.388582613390929,10.223851007278759
2022-07-05 23:54:24,351760000,255806357,54.36574,10.141235,350.8330231193809,2.2145426801893304,299.97754268250605,309.14451956312513,0,0.0,54.36574,10.141235,0.06579913606911447,0.968015337533526,,,,,,,,,,,,,
2022-07-05 23:54:30,351760000,255806357,54.365728,10.141294,348.67837878909864,2.156729289765259,300.54612383369687,311.8677450445982,0,0.0,54.365728,10.141294,0.06516252699784017,0.9065583441360793,,,,,,,,,,,,,
2022-07-05 23:54:36,351760000,255806357,54.365715,10.141353,347.7623008069014,2.164023120414786,301.1258671381676,313.3635663312662,0,0.0,54.365715,10.141353,0.06453239740820733,0.9065188165110086,,,,,,,,,,,,,
2022-07-05 23:54:42,351760000,255806357,54.365702,10.141413,347.96026530987314,2.199046165738716,301.54629503399246,313.5860297241193,0,0.0,54.365702,10.141413,0.06387419006479482,0.8247217694527823,,,,,,,,,,,,,
2022-07-05 23:54:48,351760000,255806357,54.365687,10.141476,346.8093767459214,2.319532392803678,302.1261515505048,315.3167748045834,0,0.0,54.365687,10.141476,0.06340658747300217,0.7724575996614342,,,,,,,,,,,,,
2022-07-05 23:54:54,351760000,255806357,54.365677,10.141544,351.76301697641543,2.4624667385721843,302.38090268631106,310.61788570989563,0,0.0,54.365677,10.141544,0.06296112311015119,0.5374576704900166,,,,,,,,,,,,,
2022-07-05 23:55:00,351760000,255806357,54.365675,10.141624,358.590270475905,2.8676277564676265,302.0609276784641,303.4706572025591,0,0.0,54.365675,10.141624,0.06261609071274299,0.3021023956260374,,,,,,,,,,,,,
2022-07-05 23:55:06,351760000,255806357,54.36567,10.141699,356.24534716955367,2.693433339502253,301.8612720579026,305.61592488834896,0,0.0,54.36567,10.141699,0.062397408207343415,0.19048982789004298,,,,,,,,,,,,,
2022-07-05 23:55:12,351760000,255806357,54.365662,10.141769,353.5812127934935,2.524435187488711,301.81436849773013,308.23315570423665,0,0.0,54.365662,10.141769,0.062365550755939525,0.03528563957615139,,,,,,,,,,,,,
2022-07-05 23:55:18,351760000,255806357,54.365652,10.141835,351.5169985492285,2.3915692205737344,302.1402664942013,310.6232679449728,0,0.0,54.365652,10.141835,0.06180021598272138,0.6807794102442505,,,,,,,,,,,,,
2022-07-05 23:55:24,351760000,255806357,54.365641,10.141894,349.60038026569646,2.149997045530143,302.6023106515416,313.0019303858451,0,0.0,54.365641,10.141894,0.06124190064794816,0.7556034165334853,,,,,,,,,,,,,
2022-07-05 23:55:30,351760000,255806357,54.365628,10.141947,346.42571924688497,1.9545024111033,303.17216378730114,316.7464445404162,0,0.0,54.365628,10.141947,0.06096598272138228,0.6107246071061259,,,,,,,,,,,,,
2022-07-05 23:55:36,351760000,255806357,54.365617,10.141992,346.47042010686687,1.659167281757314,303.7078989083163,317.2374788014494,0,0.0,54.365617,10.141992,0.060542116630669544,0.6949459491647356,,,,,,,,,,,,,
2022-07-05 23:55:42,351760000,255806357,54.365611,10.142028,350.6829206517715,1.307507644134447,304.1266544825607,313.4437338307892,0,0.0,54.365611,10.142028,0.059780237580993524,0.8965112830049256,,,,,,,,,,,,,
2022-07-05 23:55:48,351760000,255806357,54.365606,10.142058,350.6829215027818,1.089589702744506,304.5855159225142,313.9025944197324,0,0.0,54.365606,10.142058,0.05887257019438445,1.0415893952504265,,,,,,,,,,,,,
2022-07-05 23:55:54,351760000,255806357,54.365602,10.142087,352.2679057879494,1.0488557824882103,304.9523948412301,312.6844890532807,0,0.0,54.365602,10.142087,0.05780723542116631,1.1249587006602493,,,,,,,,,,,,,
2022-07-05 23:56:00,351760000,255806357,54.365598,10.14212,353.1957473091577,1.1910312873868394,305.17257713407395,311.97682982491625,0,0.0,54.365598,10.14212,0.05676133909287257,1.0336330468560617,,,,,,,,,,,,,
2022-07-05 23:56:06,351760000,255806357,54.365596,10.142157,356.95419829932183,1.3277713580326376,305.1605852089283,308.20638690960646,0,0.0,54.365596,10.142157,0.056151727861771056,0.5447488034275348,,,,,,,,,,,,,
2022-07-05 23:56:12,351760000,255806357,54.365595,10.1422,358.688590422131,1.5412863329906756,305.0007166156363,306.31212619350526,0,0.0,54.365595,10.1422,0.055956263498920085,0.15832276246242308,,,,,,,,,,,,,
2022-07-05 23:56:18,351760000,255806357,54.365593,10.142243,357.3785537899177,1.5425126695833893,305.02600525790444,307.64745146798674,0,0.0,54.365593,10.142243,0.05550215982721383,0.4187967931411663,,,,,,,,,,,,,
2022-07-05 23:56:24,351760000,255806357,54.365593,10.14228,0.0,1.3258712048236956,304.8672829040462,304.8672829040462,0,0.0,54.365593,10.14228,0.05488120950323974,0.514607252262335,,,,,,,,,,,,,
2022-07-05 23:56:30,351760000,255806357,54.365593,10.142312,0.0,1.1466994229153915,304.5266176502611,304.5266176502611,0,0.0,54.365593,10.142312,0.0544001079913607,0.38377247008737425,,,,,,,,,,,,,
2022-07-05 23:56:36,351760000,255806357,54.365594,10.142331,2.9657924517557603,0.6817778960644352,304.4436024258746,301.4778099741188,0,0.0,54.365594,10.142331,0.05345248380129589,0.8315224857704989,,,,,,,,,,,,,
2022-07-05 23:56:42,351760000,255806357,54.365597,10.14235,8.834642964193336,0.6891340912672163,304.3140139527929,295.47937098859956,0,0.0,54.365597,10.14235,0.05234989200863931,0.9588698591746698,,,,,,,,,,,,,
2022-07-05 23:56:48,351760000,255806357,54.365597,10.142371,0.0,0.7525214991346745,304.54459682866667,304.54459682866667,0,0.0,54.365597,10.142371,0.05130183585313175,1.0335223805826355,,,,,,,,,,,,,
2022-07-05 23:56:54,351760000,255806357,54.365594,10.142391,351.6006267988638,0.7245589969585229,305.09818569766384,313.49755889880004,0,0.0,54.365594,10.142391,0.05048920086393088,0.9681467819814459,,,,,,,,,,,,,
2022-07-05 23:57:00,351760000,255806357,54.365592,10.142412,354.64418523737623,0.7558643762105168,305.5614386991919,310.9172534618157,0,0.0,54.365592,10.142412,0.04991684665226782,0.7166662293184629,,,,,,,,,,,,,
2022-07-05 23:57:06,351760000,255806357,54.365591,10.142431,357.03420849386185,0.6817778997320918,306.0593992603334,309.02519076647155,0,0.0,54.365591,10.142431,0.049319114470842335,0.752515144657861,,,,,,,,,,,,,
2022-07-05 23:57:12,351760000,255806357,54.365588,10.142444,347.20171220716026,0.4778685712224479,306.823993852232,319.6222816450717,0,0.0,54.365588,10.142444,0.04853617710583153,1.039667818581859,,,,,,,,,,,,,
2022-07-05 23:57:18,351760000,255806357,54.365585,10.142456,346.17462313642443,0.4430077221090616,307.5820586058132,321.40743546938876,0,0.0,54.365585,10.142456,0.047697084233261335,1.0749182780904154,,,,,,,,,,,,,
2022-07-05 23:57:24,351760000,255806357,54.365582,10.142468,346.1746236345461,0.4430077214165009,308.3671158722717,322.1924922377256,0,0.0,54.365582,10.142468,0.046867170626349895,1.0749182816164164,,,,,,,,,,,,,
2022-07-05 23:57:30,351760000,255806357,54.365581,10.142483,356.24535631680635,0.538686688604701,309.0091198280488,312.7637635112425,0,0.0,54.365581,10.142483,0.046024838012958966,1.0058714692668689,,,,,,,,,,,,,
2022-07-05 23:57:36,351760000,255806357,54.365579,10.142496,351.3884504419172,0.4712275887961256,309.8189903858957,318.4305399439785,0,0.0,54.365579,10.142496,0.04514632829373651,1.1114025834082855,,,,,,,,,,,,,
2022-07-05 23:57:42,351760000,255806357,54.365577,10.142508,350.6829343823438,0.4358358765754282,310.572220839244,319.8892864569002,0,0.0,54.365577,10.142508,0.04417224622030238,1.1516257724959167,,,,,,,,,,,,,
2022-07-05 23:57:48,351760000,255806357,54.365573,10.142524,346.1746259491036,0.5906769580377017,311.14370764663903,324.96908169753544,0,0.0,54.365573,10.142524,0.04348272138228942,0.8271930794110111,,,,,,,,,,,,,
2022-07-05 23:57:54,351760000,255806357,54.36557,10.142546,352.3547362120486,0.795518848103861,311.42819153653215,319.0734553244836,0,0.0,54.36557,10.142546,0.042783477321814256,0.7035826084283314,,,,,,,,,,,,,
2022-07-05 23:58:00,351760000,255806357,54.365568,10.142572,355.66977143466045,0.9343953865248223,311.6042816039857,315.9345101693253,0,0.0,54.365568,10.142572,0.0418207343412527,0.8837284269158117,,,,,,,,,,,,,
2022-07-05 23:58:06,351760000,255806357,54.365566,10.142599,355.8295739248791,0.9701299414480604,312.0618413969091,316.23226747202995,0,0.0,54.365566,10.142599,0.0412694384449244,0.6489120144370082,,,,,,,,,,,,,
2022-07-05 23:58:12,351760000,255806357,54.365566,10.142628,0.0,1.0391963719828845,312.4275978249132,312.4275978249132,0,0.0,54.365566,10.142628,0.04089146868250541,0.4671855805695397,,,,,,,,,,,,,
