t,mmsi,mmsi2_0,lat_0,lon_0,cog_0,sog_0,abs_bearing_0,rel_bearing_0,tcpa_0,dcpa_0,c_lat_0,c_lon_0,ships_distance_0,rel_speed_0,mmsi2_1,lat_1,lon_1,cog_1,sog_1,abs_bearing_1,rel_bearing_1,tcpa_1,dcpa_1,c_lat_1,c_lon_1,ships_distance_1,rel_speed_1,mmsi2_2,lat_2,lon_2,cog_2,sog_2,abs_bearing_2,rel_bearing_2,tcpa_2,dcpa_2,c_lat_2,c_lon_2,ships_distance_2,rel_speed_2,mmsi2_3,lat_3,lon_3,cog_3,sog_3,abs_bearing_3,rel_bearing_3,tcpa_3,dcpa_3,c_lat_3,c_lon_3,ships_distance_3,rel_speed_3,mmsi2_4,lat_4,lon_4,cog_4,sog_4,abs_bearing_4,rel_bearing_4,tcpa_4,dcpa_4,c_lat_4,c_lon_4,ships_distance_4,rel_speed_4,mmsi2_5,lat_5,lon_5,cog_5,sog_5,abs_bearing_5,rel_bearing_5,tcpa_5,dcpa_5,c_lat_5,c_lon_5,ships_distance_5,rel_speed_5,mmsi2_6,lat_6,lon_6,cog_6,sog_6,abs_bearing_6,rel_bearing_6,tcpa_6,dcpa_6,c_lat_6,c_lon_6,ships_distance_6,rel_speed_6,mmsi2_7,lat_7,lon_7,cog_7,sog_7,abs_bearing_7,rel_bearing_7,tcpa_7,dcpa_7,c_lat_7,c_lon_7,ships_distance_7,rel_speed_7,mmsi2_8,lat_8,lon_8,cog_8,sog_8,abs_bearing_8,rel_bearing_8,tcpa_8,dcpa_8,c_lat_8,c_lon_8,ships_distance_8,rel_speed_8
2022-07-05 18:06:18,211546740,211231520,54.369907,10.155362,357.072776588925,2.7628998428931006,163.24477410077031,166.1719975118453,18,0.009219222462203023,54.37006019064585,10.155348553426757,0.5809157667386609,6.737799600624217,277291000,54.369907,10.155362,357.072776588925,2.7628998428931006,248.87762616343326,251.80484957450824,0,0.0,54.369907,10.155362,0.588255939524838,4.902617944936922,211284350,54.369907,10.155362,357.072776588925,2.7628998428931006,50.344290502095134,53.27151391317011,18,0.009219222462203023,54.37006019064585,10.155348553426757,1.8758029157667386,12.572282250529963,211399920.0,54.369907,10.155362,357.072776588925,2.7628998428931006,181.75805193629688,184.68527534737186,0.0,0.0,54.369907,10.155362,2.2222872570194383,2.6933182915739744,245546000.0,54.369907,10.155362,357.072776588925,2.7628998428931006,36.5528870595337,39.48011047060868,18.0,0.009219222462203023,54.37006019064585,10.155348553426757,2.8359632829373647,13.743104969351466,246084000.0,54.369907,10.155362,357.072776588925,2.7628998428931006,29.01446623539732,31.941689646472298,18.0,0.009219222462203023,54.37006019064585,10.155348553426757,2.913908747300216,2.530226057165627,211848130.0,54.369907,10.155362,357.072776588925,2.7628998428931006,9.451967811181646,12.379191222256622,18.0,0.009219222462203023,54.37006019064585,10.155348553426757,3.883895788336933,3.6588843298000056,261032070.0,54.369907,10.155362,357.072776588925,2.7628998428931006,17.693892469763284,20.62111588083826,18.0,0.009219222462203023,54.37006019064585,10.155348553426757,4.297062095032397,3.7989290331036467,211806880.0,54.369907,10.155362,357.072776588925,2.7628998428931006,25.074529229297866,28.001752640372843,18.0,0.009219222462203023,54.37006019064585,10.155348553426757,5.257638768898489,5.663649085031015
2022-07-05 18:06:24,211546740,211231520,54.369903,10.155439,357.072776588925,2.7628998428931006,162.64348769210267,165.57071110317764,24,0.013828833693304534,54.37013278596879,10.155418830123285,0.5720836933045357,6.851134005596814,277291000,54.369903,10.155439,357.072776588925,2.7628998428931006,249.12182058088786,252.04904399196283,0,0.0,54.369903,10.155439,0.5926285097192224,5.109428950051126,211284350,54.369903,10.155439,357.072776588925,2.7628998428931006,50.57607915792511,53.503302569000084,24,0.013828833693304534,54.37013278596879,10.155418830123285,1.8600253779697626,12.02561834905448,211399920.0,54.369903,10.155439,357.072776588925,2.7628998428931006,181.82613529269523,184.7533587037702,0.0,0.0,54.369903,10.155439,2.2221290496760258,2.691327082099901,245546000.0,54.369903,10.155439,357.072776588925,2.7628998428931006,36.665115764365396,39.59233917544037,24.0,0.013828833693304534,54.37013278596879,10.155418830123285,2.817009179265659,13.000985906724317,246084000.0,54.369903,10.155439,357.072776588925,2.7628998428931006,28.98660624325953,31.913829654334506,24.0,0.013828833693304534,54.37013278596879,10.155418830123285,2.911403887688985,2.659534754429783,211848130.0,54.369903,10.155439,357.072776588925,2.7628998428931006,9.401740054723177,12.328963465798154,24.0,0.013828833693304534,54.37013278596879,10.155418830123285,3.8868633909287253,3.5884533213161567,261032070.0,54.369903,10.155439,357.072776588925,2.7628998428931006,17.65393575250272,20.581159163577695,24.0,0.013828833693304534,54.37013278596879,10.155418830123285,4.294465442764579,3.84222366883137,211806880.0,54.369903,10.155439,357.072776588925,2.7628998428931006,25.019486351462774,27.94670976253775,24.0,0.013828833693304534,54.37013278596879,10.155418830123285,5.255538876889848,5.592002550185087
2022-07-05 18:06:30,211546740,211231520,54.369909,10.15545,28.23174727450373,0.4480557142024047,161.7881665831843,133.55641930868057,114,0.013462742980561555,54.37010624454907,10.155631791506874,0.5647057235421167,8.225029894809602,277291000,54.369909,10.15545,28.23174727450373,0.4480557142024047,249.22900629919928,220.99725902469555,0,0.0,54.369909,10.15545,0.5952095032397408,2.8683951451698415,211284350,54.369909,10.15545,28.23174727450373,0.4480557142024047,50.8489221938172,22.617174919313474,396,0.04861501079913608,54.37062127198271,10.15610647344706,1.8448893088552916,11.543227632235643,211399920.0,54.369909,10.15545,28.23174727450373,0.4480557142024047,181.83398455428002,153.6022372797763,0.0,0.0,54.369909,10.15545,2.2224999999999997,0.386402683746888,245546000.0,54.369909,10.15545,28.23174727450373,0.4480557142024047,36.81815839889265,8.58641112438892,120.0,0.014210583153347733,54.37011720257957,10.155641891060636,2.798076133909287,12.822203091162715,246084000.0,54.369909,10.15545,28.23174727450373,0.4480557142024047,29.005433002376435,0.7736857278727065,1038.0,0.12864362850971922,54.371793781246545,10.157187154537484,2.9093914686825055,1.3197568367885286,211848130.0,54.369909,10.15545,28.23174727450373,0.4480557142024047,9.38656342142093,341.1548161469172,1620.0,0.20119222462203024,54.37285671020537,10.158166864062446,3.889434665226782,1.7113017742466934,261032070.0,54.369909,10.15545,28.23174727450373,0.4480557142024047,17.64537079506323,349.4136235205595,2298.0,0.28570788336933045,54.374094967652255,10.159308207140555,4.291863930885529,1.9683988493653464,211806880.0,54.369909,10.15545,28.23174727450373,0.4480557142024047,24.99139530914914,356.7596480346454,3414.0,0.4248228941684665,54.37613316132592,10.16118695300798,5.2539362850971925,3.089623364122513
2022-07-05 18:06:36,211546740,211231520,54.369906,10.155422,186.02040171727796,1.0090001296837705,160.77149395190486,334.75109223462687,114,0.03030237580993521,54.36940462122812,10.155331231476513,0.5574168466522679,9.380729657739277,211284350,54.369906,10.155422,186.02040171727796,1.0090001296837705,51.10299764825436,225.0825959309764,546,0.15151295896328296,54.36739910614064,10.154968168464181,1.8309805615550756,10.632538699022465,211399920,54.369906,10.155422,186.02040171727796,1.0090001296837705,181.80702793121446,355.78662621393653,4752,1.331626889848812,54.34787318841986,10.151434272888384,2.222226241900648,1.0844200812908946,245546000.0,54.369906,10.155422,186.02040171727796,1.0090001296837705,36.97669794570311,210.95629622842515,114.0,0.03030237580993521,54.36940462122812,10.155331231476513,2.7803423326133907,12.018705820461925,246084000.0,54.369906,10.155422,186.02040171727796,1.0090001296837705,29.044385662766786,203.02398394548882,0.0,0.0,54.369906,10.155422,2.9083585313174947,1.6700074505700542,211848130.0,54.369906,10.155422,186.02040171727796,1.0090001296837705,9.390607657230532,183.37020593995257,0.0,0.0,54.369906,10.155422,3.8927089632829377,2.053001326670776,261032070.0,54.369906,10.155422,186.02040171727796,1.0090001296837705,17.652927521304832,191.63252580402687,2190.0,0.6127845572354211,54.35976700705929,10.153586674093459,4.290088552915766,1.0979351269855138,211806880.0,54.369906,10.155422,186.02040171727796,1.0090001296837705,24.974990316805076,198.9545885995271,3516.0,0.9848320734341254,54.35361118991822,10.15247259006628,5.253432505399568,1.615954098001675,,,,,,,,,,,,,
2022-07-05 18:06:42,211546740,211231520,54.36982,10.155379,243.07134626376453,3.420066025099948,159.49839176401565,276.4270455002511,18,0.01143304535637149,54.36973400894626,10.155088403840288,0.5458034557235422,11.802915333988947,211284350,54.36982,10.155379,243.07134626376453,3.420066025099948,51.20313226727109,168.13178600350656,18,0.01143304535637149,54.36973400894626,10.155088403840288,1.820179805615551,8.538152532428503,211399920,54.36982,10.155379,243.07134626376453,3.420066025099948,181.76955200181132,298.6982057380468,18,0.01143304535637149,54.36973400894626,10.155088403840288,2.216949244060475,3.5011640257984276,245546000.0,54.36982,10.155379,243.07134626376453,3.420066025099948,37.134314406818646,154.06296814305412,18.0,0.01143304535637149,54.36973400894626,10.155088403840288,2.763578293736501,11.38553272516314,246084000.0,54.36982,10.155379,243.07134626376453,3.420066025099948,29.04540867571086,145.97406241194633,0.0,0.0,54.36982,10.155379,2.9122386609071276,2.804775061726632,211848130.0,54.36982,10.155379,243.07134626376453,3.420066025099948,9.390589095464293,126.31924283169977,0.0,0.0,54.36982,10.155379,3.9008725701943847,4.946270057326062,261032070.0,54.36982,10.155379,243.07134626376453,3.420066025099948,17.64770558457053,134.576359320806,0.0,0.0,54.36982,10.155379,4.293055075593952,1.8212504045195306,211806880.0,54.36982,10.155379,243.07134626376453,3.420066025099948,24.941869248634816,141.8705229848703,0.0,0.0,54.36982,10.155379,5.257718682505399,3.1966426883936125,,,,,,,,,,,,,
2022-07-05 18:06:48,211546740,211231520,54.369568,10.155264,245.12699659685785,9.85028547751346,157.51882363127243,272.3918270344146,6,0.0,54.369568,10.155264,0.5258941684665227,18.06111451498852,211284350,54.369568,10.155264,245.12699659685785,9.85028547751346,51.050204614614245,165.9232080177564,6,0.0,54.369568,10.155264,1.819417926565875,4.215181129362711,211399920,54.369568,10.155264,245.12699659685785,9.85028547751346,181.67391357427374,296.5469169774159,6,0.0,54.369568,10.155264,2.201685745140389,9.895982830863906,245546000.0,54.369568,10.155264,245.12699659685785,9.85028547751346,37.12574860594094,151.9987520090831,0.0,0.0,54.369568,10.155264,2.766055615550756,1.7691694278676076,246084000.0,54.369568,10.155264,245.12699659685785,9.85028547751346,28.995942348644007,143.86894575178616,0.0,0.0,54.369568,10.155264,2.9260334773218144,9.093314038726776,211848130.0,54.369568,10.155264,245.12699659685785,9.85028547751346,9.403806100249597,124.27680950339175,0.0,0.0,54.369568,10.155264,3.9192381209503235,11.333950093255938,261032070.0,54.369568,10.155264,245.12699659685785,9.85028547751346,17.634237057438554,132.5072404605807,0.0,0.0,54.369568,10.155264,4.30629535637149,8.245747680673958,211806880.0,54.369568,10.155264,245.12699659685785,9.85028547751346,24.88936218981644,139.7623655929586,0.0,0.0,54.369568,10.155264,5.2721798056155516,9.111758700024222,,,,,,,,,,,,,
2022-07-05 18:06:54,211546740,211231520,54.369364,10.155136,237.4850651337748,8.572930805648543,155.47238304587268,277.98731791209786,12,0.014326673866090713,54.36923608269619,10.154791530913869,0.5096830453563714,16.951320832294797,211284350,54.369364,10.155136,237.4850651337748,8.572930805648543,50.997844358356474,173.51277922458166,12,0.014326673866090713,54.36923608269619,10.154791530913869,1.814590172786177,5.01761645926729,211399920,54.369364,10.155136,237.4850651337748,8.572930805648543,181.5630023473344,304.0779372135596,12,0.014326673866090713,54.36923608269619,10.154791530913869,2.189179265658747,8.690595811337447,245546000.0,54.369364,10.155136,237.4850651337748,8.572930805648543,37.24116497529849,159.75609984152368,12.0,0.014326673866090713,54.36923608269619,10.154791530913869,2.7582807775377973,5.653722726076872,246084000.0,54.369364,10.155136,237.4850651337748,8.572930805648543,28.984255462550266,151.49919032877546,0.0,0.0,54.369364,10.155136,2.9373866090712744,7.900579371278759,211848130.0,54.369364,10.155136,237.4850651337748,8.572930805648543,9.430243578004593,131.94517844422978,0.0,0.0,54.369364,10.155136,3.9346490280777537,9.843173527069771,261032070.0,54.369364,10.155136,237.4850651337748,8.572930805648543,17.638686998369508,140.1536218645947,0.0,0.0,54.369364,10.155136,4.316809935205184,6.867307323946623,211806880.0,54.369364,10.155136,237.4850651337748,8.572930805648543,24.870692854804133,147.38562772102932,0.0,0.0,54.369364,10.155136,5.281388768898488,5.860182663258008,,,,,,,,,,,,,
2022-07-05 18:07:00,211546740,211231520,54.369118,10.154958,233.6806749078681,10.815044292788553,152.98156184207699,279.30088693420885,24,0.05421220302375811,54.36858455928816,10.153712346687975,0.493036717062635,19.204196326427585,211284350,54.369118,10.154958,233.6806749078681,10.815044292788553,50.88786295168143,177.20718804381332,96,0.2710620950323974,54.36645079644118,10.148729895236302,1.8118234341252701,4.47999723908255,211399920,54.369118,10.154958,233.6806749078681,10.815044292788553,181.40619392837627,307.72551902050816,96,0.2710620950323974,54.36645079644118,10.148729895236302,2.174173866090713,10.907394308790753,245546000.0,54.369118,10.154958,233.6806749078681,10.815044292788553,37.31211875860981,163.6314438507417,0.0,0.0,54.369118,10.154958,2.7566511879049673,2.659083289937916,246084000.0,54.369118,10.154958,233.6806749078681,10.815044292788553,28.977490244718524,155.29681533685041,0.0,0.0,54.369118,10.154958,2.9517645788336937,10.15521154456565,211848130.0,54.369118,10.154958,233.6806749078681,10.815044292788553,9.476155409263981,135.79548050139587,0.0,0.0,54.369118,10.154958,3.952786177105832,12.002964679270706,261032070.0,54.369118,10.154958,233.6806749078681,10.815044292788553,17.65555983395592,143.9748849260878,0.0,0.0,54.369118,10.154958,4.330147408207343,9.04802790620068,211806880.0,54.369118,10.154958,233.6806749078681,10.815044292788553,24.89360800194504,151.21293309407693,0.0,0.0,54.369118,10.154958,5.287010799136069,5.0347676615969785,,,,,,,,,,,,,
2022-07-05 18:07:06,211546740,211231520,54.368918,10.15472,219.596623475622,11.097580801284929,150.2389808660297,290.6423573904077,30,0.07413066954643628,54.367968500827416,10.153371844415144,0.48020410367170624,19.75568161141274,211284350,54.368918,10.15472,219.596623475622,11.097580801284929,50.81206035420104,191.21543687857903,0,0.0,54.368918,10.15472,1.8138277537796976,1.8447336237175407,211399920,54.368918,10.15472,219.596623475622,11.097580801284929,181.18977176306333,321.5931482874413,120,0.3521193304535637,54.364407878930805,10.148316538555394,2.1619049676025917,11.203043222339327,245546000.0,54.368918,10.15472,219.596623475622,11.097580801284929,37.44330949935977,177.84668602373776,0.0,0.0,54.368918,10.15472,2.7545917926565875,5.02107557811914,246084000.0,54.368918,10.15472,219.596623475622,11.097580801284929,29.029318038167673,169.43269456254566,0.0,0.0,54.368918,10.15472,2.9647991360691144,10.67883179325531,211848130.0,54.368918,10.15472,219.596623475622,11.097580801284929,9.55847194173981,149.9618484661178,0.0,0.0,54.368918,10.15472,3.9684292656587474,11.975734316355329,261032070.0,54.368918,10.15472,219.596623475622,11.097580801284929,17.709834403496473,158.11321092787446,0.0,0.0,54.368918,10.15472,4.341491360691145,9.4073847943617,211806880.0,54.368918,10.15472,219.596623475622,11.097580801284929,24.97077847000088,165.37415499437887,0.0,0.0,54.368918,10.15472,5.287013498920086,6.844540598363058,,,,,,,,,,,,,
2022-07-05 18:07:12,211546740,211231520,54.368797,10.154447,203.5707222456101,10.684463810459327,147.53741671859103,303.9666944729809,36,0.08916306695464363,54.36743777466488,10.153429103028035,0.47312419006479484,19.03024703584578,211284350,54.368797,10.154447,203.5707222456101,10.684463810459327,50.88515583665486,207.31443359104475,114,0.320988120950324,54.363903788793806,10.150782728552448,1.8066646868250542,5.6082612052780325,211399920,54.368797,10.154447,203.5707222456101,10.684463810459327,180.93514434058963,337.36442209497955,114,0.320988120950324,54.363903788793806,10.150782728552448,2.154333153347732,10.844258652233643,245546000.0,54.368797,10.154447,203.5707222456101,10.684463810459327,37.652491896447714,194.0817696508376,0.0,0.0,54.368797,10.154447,2.7507985961123107,7.899695051807618,246084000.0,54.368797,10.154447,203.5707222456101,10.684463810459327,29.144695613519502,185.5739733679094,0.0,0.0,54.368797,10.154447,2.9744595032397405,10.659022985335385,211848130.0,54.368797,10.154447,203.5707222456101,10.684463810459327,9.66978390041703,166.09906165480692,0.0,0.0,54.368797,10.154447,3.9794929805615555,11.215954290257953,261032070.0,54.368797,10.154447,203.5707222456101,10.684463810459327,17.798780869221332,174.22805862361122,0.0,0.0,54.368797,10.154447,4.348578293736501,9.205179453202552,211806880.0,54.368797,10.154447,203.5707222456101,10.684463810459327,25.088989922040355,181.51826767643024,0.0,0.0,54.368797,10.154447,5.281829913606911,9.594274202944618,,,,,,,,,,,,,
