t,mmsi,mmsi2_0,lat_0,lon_0,cog_0,sog_0,abs_bearing_0,rel_bearing_0,tcpa_0,dcpa_0,c_lat_0,c_lon_0,ships_distance_0,rel_speed_0,mmsi2_1,lat_1,lon_1,cog_1,sog_1,abs_bearing_1,rel_bearing_1,tcpa_1,dcpa_1,c_lat_1,c_lon_1,ships_distance_1,rel_speed_1,mmsi2_2,lat_2,lon_2,cog_2,sog_2,abs_bearing_2,rel_bearing_2,tcpa_2,dcpa_2,c_lat_2,c_lon_2,ships_distance_2,rel_speed_2,mmsi2_3,lat_3,lon_3,cog_3,sog_3,abs_bearing_3,rel_bearing_3,tcpa_3,dcpa_3,c_lat_3,c_lon_3,ships_distance_3,rel_speed_3,mmsi2_4,lat_4,lon_4,cog_4,sog_4,abs_bearing_4,rel_bearing_4,tcpa_4,dcpa_4,c_lat_4,c_lon_4,ships_distance_4,rel_speed_4,mmsi2_5,lat_5,lon_5,cog_5,sog_5,abs_bearing_5,rel_bearing_5,tcpa_5,dcpa_5,c_lat_5,c_lon_5,ships_distance_5,rel_speed_5,mmsi2_6,lat_6,lon_6,cog_6,sog_6,abs_bearing_6,rel_bearing_6,tcpa_6,dcpa_6,c_lat_6,c_lon_6,ships_distance_6,rel_speed_6,mmsi2_7,lat_7,lon_7,cog_7,sog_7,abs_bearing_7,rel_bearing_7,tcpa_7,dcpa_7,c_lat_7,c_lon_7,ships_distance_7,rel_speed_7,mmsi2_8,lat_8,lon_8,cog_8,sog_8,abs_bearing_8,rel_bearing_8,tcpa_8,dcpa_8,c_lat_8,c_lon_8,ships_distance_8,rel_speed_8
2022-07-05 18:28:30,277504000,211118300,54.335269,10.164906,179.69182542465148,6.557792408895261,234.31380067460543,54.62197524995395,0,0.0,54.335269,10.164906,0.5501214902807776,5.204504736177629,211284350,54.335269,10.164906,179.69182542465148,6.557792408895261,341.01826154224034,161.32643611758886,0,0.0,54.335269,10.164906,1.8706393088552915,0.9317697133390181,245546000,54.335269,10.164906,179.69182542465148,6.557792408895261,3.70029142028028,184.0084659956288,0,0.0,54.335269,10.164906,1.8897473002159826,1.5979588219302177,211231520,54.335269,10.164906,179.69182542465148,6.557792408895261,4.656492394721454,184.96466697006997,0,0.0,54.335269,10.164906,1.9047786177105832,1.2597109129813655,311213000,54.335269,10.164906,179.69182542465148,6.557792408895261,335.4390073000271,155.7471818753756,0,0.0,54.335269,10.164906,2.0511015118790494,10.952897141882493,246178000,54.335269,10.164906,179.69182542465148,6.557792408895261,344.9669728982175,165.275147473566,0,0.0,54.335269,10.164906,2.087862850971922,6.521958557546953,211806880.0,54.335269,10.164906,179.69182542465148,6.557792408895261,17.057489766147,197.36566434149552,0.0,0.0,54.335269,10.164906,4.517018898488121,7.365034670336066,246084000.0,54.335269,10.164906,179.69182542465148,6.557792408895261,15.736987432740534,196.04516200808905,0.0,0.0,54.335269,10.164906,4.632757559395248,6.612837328636278,,,,,,,,,,,,,
2022-07-05 18:28:36,277504000,211118300,54.33527,10.164723,179.69182542465148,6.557792408895261,233.4902544179468,53.79842899329532,0,0.0,54.33527,10.164723,0.5531225701943845,5.326156177388216,211284350,54.33527,10.164723,179.69182542465148,6.557792408895261,341.0548042013342,161.36297877668272,0,0.0,54.33527,10.164723,1.8716268898488122,1.1315773608995487,245546000,54.33527,10.164723,179.69182542465148,6.557792408895261,3.7211901101628655,184.02936468551138,0,0.0,54.33527,10.164723,1.8872624190064795,1.575662990473876,211231520,54.33527,10.164723,179.69182542465148,6.557792408895261,4.658160881487788,184.9663354568363,156,0.2735264578833693,54.33071911839557,10.164764980698505,1.9023709503239743,1.418665551538666,311213000,54.33527,10.164723,179.69182542465148,6.557792408895261,335.693180050222,156.0013546255705,0,0.0,54.33527,10.164723,2.045649028077754,10.77413097334329,246178000,54.33527,10.164723,179.69182542465148,6.557792408895261,345.1350221914363,165.4431967667848,0,0.0,54.33527,10.164723,2.0861652267818576,6.486124711788109,211806880.0,54.33527,10.164723,179.69182542465148,6.557792408895261,17.141972510439246,197.45014708578776,0.0,0.0,54.33527,10.164723,4.507811555075593,7.352501475900938,246084000.0,54.33527,10.164723,179.69182542465148,6.557792408895261,15.807824276846759,196.11599885219528,0.0,0.0,54.33527,10.164723,4.635815874730021,6.536777115608841,,,,,,,,,,,,,
2022-07-05 18:28:42,277504000,211118300,54.335271,10.164651,179.21676402136734,2.58032146279625,232.88315327523125,53.66638925386391,0,0.0,54.335271,10.164651,0.5592904967602592,5.164908862437715,211284350,54.335271,10.164651,179.21676402136734,2.58032146279625,340.9887232281566,161.77195920678923,18,0.008610151187904966,54.335127758989294,10.16465435864465,1.8740869330453565,3.055970968909094,245546000,54.335271,10.164651,179.21676402136734,2.58032146279625,3.617565666608982,184.40080164524164,396,0.2798266738660907,54.3306156671523,10.164760149962602,1.8845140388768897,3.9460177516104196,211231520,54.335271,10.164651,179.21676402136734,2.58032146279625,4.5501107928224656,185.33334677145513,396,0.2798266738660907,54.3306156671523,10.164760149962602,1.8996700863930884,4.121122182287873,311213000,54.335271,10.164651,179.21676402136734,2.58032146279625,335.8439199416299,156.62715592026257,0,0.0,54.335271,10.164651,2.0417764578833695,6.675501018575349,246178000,54.335271,10.164651,179.21676402136734,2.58032146279625,345.20076026956286,165.98399624819552,0,0.0,54.335271,10.164651,2.0854686825053994,2.5444904854878256,211806880.0,54.335271,10.164651,179.21676402136734,2.58032146279625,17.180932499832238,197.9641684784649,204.0,0.1420658747300216,54.33290752332351,10.164706416140628,4.497559935205183,6.3132648167297525,246084000.0,54.335271,10.164651,179.21676402136734,2.58032146279625,15.831936254780999,196.61517223341366,0.0,0.0,54.335271,10.164651,4.638056695464363,2.7186485969820002,,,,,,,,,,,,,
2022-07-05 18:28:48,277504000,211118300,54.335272,10.164627,177.65146168582987,0.8607582001411286,232.38543984245416,54.73397815662429,0,0.0,54.335272,10.164627,0.5666511879049677,5.740986142196086,211284350,54.335272,10.164627,177.65146168582987,0.8607582001411286,340.88026423990925,163.22880255407938,18,0.0028720302375809933,54.33522425252978,10.164630358683684,1.8773498920086393,4.655688594450083,245546000,54.335272,10.164627,177.65146168582987,0.8607582001411286,3.458282974647659,185.8068212888178,876,0.20823434125269977,54.33181030840892,10.164870494458967,1.8816009719222462,5.725309065624672,211231520,54.335272,10.164627,177.65146168582987,0.8607582001411286,4.427312702906363,186.7758510170765,1158,0.2757311015118791,54.330688242858756,10.164949415850373,1.8972402807775377,4.510034924050155,311213000,54.335272,10.164627,177.65146168582987,0.8607582001411286,335.94859528859854,158.29713360276867,0,0.0,54.335272,10.164627,2.0385928725701943,4.87085299398239,246178000,54.335272,10.164627,177.65146168582987,0.8607582001411286,345.22084798382184,167.56938629799197,0,0.0,54.335272,10.164627,2.085213282937365,0.7891551187368417,211806880.0,54.335272,10.164627,177.65146168582987,0.8607582001411286,17.200173774423206,199.54871208859333,204.0,0.047391468682505405,54.33448416674134,10.164682417782068,4.486889848812096,6.521736588758896,246084000.0,54.335272,10.164627,177.65146168582987,0.8607582001411286,15.83541805106438,198.1839563652345,0.0,0.0,54.335272,10.164627,4.639886609071275,1.268508213880337,,,,,,,,,,,,,
2022-07-05 18:28:54,277504000,211118300,54.335272,10.164627,0.0,0.0,231.94824437488882,231.94824437488882,0,0.0,54.335272,10.164627,0.5751511879049677,6.56660138516307,245546000,54.335272,10.164627,0.0,0.0,3.2757521614877305,3.2757521614877305,900,0.0,54.335272,10.164627,1.8788396328293735,6.429800908023353,211284350,54.335272,10.164627,0.0,0.0,340.75258100948065,340.75258100948065,24,0.0,54.335272,10.164627,1.8815448164146868,5.656734669872336,211231520,54.335272,10.164627,0.0,0.0,4.277607425319161,4.277607425319161,1140,0.0,54.335272,10.164627,1.894813714902808,5.369263220136807,311213000,54.335272,10.164627,0.0,0.0,336.0346849037977,336.0346849037977,0,0.0,54.335272,10.164627,2.0359778617710584,3.9990870182825593,246178000,54.335272,10.164627,0.0,0.0,345.21991564900975,345.21991564900975,30324,0.0,54.335272,10.164627,2.0852224622030238,0.0358343726491653,211806880.0,54.335272,10.164627,0.0,0.0,17.209821624629853,17.209821624629853,204.0,0.0,54.335272,10.164627,4.476174406047516,6.666588448086851,246084000.0,54.335272,10.164627,0.0,0.0,15.828500941375864,15.828500941375864,0.0,0.0,54.335272,10.164627,4.64160151187905,1.067357707620237,,,,,,,,,,,,,
2022-07-05 18:29:00,277504000,211118300,54.335272,10.164627,0.0,0.0,231.5141232793979,231.5141232793979,0,0.0,54.335272,10.164627,0.584524838012959,7.229699291210649,245546000,54.335272,10.164627,0.0,0.0,3.0966689571486086,3.0966689571486086,936,0.0,54.335272,10.164627,1.876285637149028,6.266896339066085,211284350,54.335272,10.164627,0.0,0.0,340.61457922902275,340.61457922902275,18,0.0,54.335272,10.164627,1.8853655507559393,5.7965933245778665,211231520,54.335272,10.164627,0.0,0.0,4.112012790971789,4.112012790971789,1032,0.0,54.335272,10.164627,1.8921819654427645,5.916988619146853,311213000,54.335272,10.164627,0.0,0.0,336.120373725667,336.120373725667,0,0.0,54.335272,10.164627,2.03383747300216,3.751048096071132,246178000,54.335272,10.164627,0.0,0.0,345.2180510034274,345.2180510034274,15156,0.0,54.335272,10.164627,2.085240280777538,0.0716687451245477,211806880.0,54.335272,10.164627,0.0,0.0,17.221005374019626,17.221005374019626,204.0,0.0,54.335272,10.164627,4.465557775377969,6.580851103159652,246084000.0,54.335272,10.164627,0.0,0.0,15.822601858968255,15.822601858968255,0.0,0.0,54.335272,10.164627,4.6430280777537805,0.890346579142748,,,,,,,,,,,,,
2022-07-05 18:29:06,277504000,211118300,54.335272,10.164627,0.0,0.0,231.17210297820287,231.17210297820287,0,0.0,54.335272,10.164627,0.5927359611231102,6.33425397984388,245546000,54.335272,10.164627,0.0,0.0,2.9169117287539166,2.9169117287539166,978,0.0,54.335272,10.164627,1.873869870410367,6.252399103655596,211284350,54.335272,10.164627,0.0,0.0,340.46885548507896,340.46885548507896,18,0.0,54.335272,10.164627,1.8888477321814257,5.889672460636246,211231520,54.335272,10.164627,0.0,0.0,3.93096933170159,3.93096933170159,1050,0.0,54.335272,10.164627,1.8895928725701943,6.399935815709169,311213000,54.335272,10.164627,0.0,0.0,336.2028634811252,336.2028634811252,0,0.0,54.335272,10.164627,2.031951403887689,3.526274800981699,246178000,54.335272,10.164627,0.0,0.0,345.2171186926629,345.2171186926629,30318,0.0,54.335272,10.164627,2.085248920086393,0.0358343725898957,211806880.0,54.335272,10.164627,0.0,0.0,17.233304661247132,17.233304661247132,198.0,0.0,54.335272,10.164627,4.45502969762419,6.509679359799598,246084000.0,54.335272,10.164627,0.0,0.0,15.817302666734236,15.817302666734236,0.0,0.0,54.335272,10.164627,4.644155507559395,0.7180588959600295,,,,,,,,,,,,,
2022-07-05 18:29:12,277504000,211118300,54.335329,10.163858,175.82714819455305,27.63086048363042,228.9393860233265,53.11223782877346,36,0.23050053995680345,54.33150413802681,10.164336599267706,0.5818887688984881,24.269939249587356,245546000,54.335329,10.163858,175.82714819455305,27.63086048363042,3.562216045282071,187.73506785072902,0,0.0,54.335329,10.163858,1.8697062634989203,21.48014514247883,211284350,54.335329,10.163858,175.82714819455305,27.63086048363042,341.0505500705316,165.22340187597854,0,0.0,54.335329,10.163858,1.8794281857451405,21.662005111850185,211231520,54.335329,10.163858,175.82714819455305,27.63086048363042,4.5638345206566555,188.7366863261036,0,0.0,54.335329,10.163858,1.885597192224622,21.176942945958082,311213000,54.335329,10.163858,175.82714819455305,27.63086048363042,336.9579010982169,161.13075290366385,0,0.0,54.335329,10.163858,2.015998920086393,31.552398717291467,246178000,54.335329,10.163858,175.82714819455305,27.63086048363042,345.9124786025934,170.08533040804036,0,0.0,54.335329,10.163858,2.0752068034557234,27.595121228685656,211806880.0,54.335329,10.163858,175.82714819455305,27.63086048363042,17.591117515936276,201.76396932138323,0.0,0.0,54.335329,10.163858,4.449464902807775,26.6376797805114,246084000.0,54.335329,10.163858,175.82714819455305,27.63086048363042,16.1421047022626,200.31495650770955,0.0,0.0,54.335329,10.163858,4.649713282937365,27.472388564746446,,,,,,,,,,,,,
2022-07-05 18:29:18,277504000,211118300,54.335413,10.16325,172.2558486256155,21.990468856401414,226.85459663826597,54.598748012650475,36,0.18345302375809935,54.33238866698289,10.163955374600496,0.5779946004319654,18.98562428376151,245546000,54.335413,10.16325,172.2558486256155,21.990468856401414,4.050819459399349,191.79497083378385,0,0.0,54.335413,10.16325,1.8635977321814254,16.35202859643322,211284350,54.335413,10.16325,172.2558486256155,21.990468856401414,341.4616093054361,169.20576067982063,0,0.0,54.335413,10.16325,1.8703536717062634,16.1795420350636,211231520,54.335413,10.16325,172.2558486256155,21.990468856401414,5.055453721858669,192.79960509624317,0,0.0,54.335413,10.16325,1.8794784017278616,16.50138826867926,311213000,54.335413,10.16325,172.2558486256155,21.990468856401414,337.5552966076259,165.2994479820104,0,0.0,54.335413,10.16325,2.0009551835853134,25.88282390734609,246178000,54.335413,10.16325,172.2558486256155,21.990468856401414,346.4515861388603,174.1957375132448,0,0.0,54.335413,10.16325,2.065212203023758,21.954961836675597,211806880.0,54.335413,10.16325,172.2558486256155,21.990468856401414,17.886989768291244,205.63114114267574,0.0,0.0,54.335413,10.16325,4.440790496760259,21.58974083542767,246084000.0,54.335413,10.16325,172.2558486256155,21.990468856401414,16.40471015796112,204.14886153234562,0.0,0.0,54.335413,10.16325,4.652378509719222,21.77420472748942,,,,,,,,,,,,,
2022-07-05 18:29:24,277504000,211118300,54.33547,10.163096,159.9821874951748,5.877834374821685,225.955479729194,65.9732922340192,0,0.0,54.33547,10.163096,0.5852316414686826,6.9084971434701465,245546000,54.33547,10.163096,159.9821874951748,5.877834374821685,4.05773268970853,204.07554519453373,168,0.2648498920086393,54.33133074661622,10.165682353677967,1.8579497840172787,3.3222428074288164,211284350,54.33547,10.163096,159.9821874951748,5.877834374821685,341.4400879786132,181.45790048343838,0,0.0,54.33547,10.163096,1.8683704103671706,1.236351799770538,211231520,54.33547,10.163096,159.9821874951748,5.877834374821685,5.06277859752754,205.08059110235274,168,0.2648498920086393,54.33133074661622,10.165682353677967,1.873586393088553,3.4704396573876863,311213000,54.33547,10.163096,159.9821874951748,5.877834374821685,337.7375821044921,177.7553946093173,0,0.0,54.33547,10.163096,1.9939848812095033,9.027490111932387,246178000,54.33547,10.163096,159.9821874951748,5.877834374821685,346.57345752762467,186.59127003244987,0,0.0,54.33547,10.163096,2.0606355291576675,5.810547199266902,211806880.0,54.33547,10.163096,159.9821874951748,5.877834374821685,17.982274170016353,218.00008667484155,0.0,0.0,54.33547,10.163096,4.42883909287257,8.730113220417403,246084000.0,54.33547,10.163096,159.9821874951748,5.877834374821685,16.471221317262234,216.48903382208744,0.0,0.0,54.33547,10.163096,4.652282937365011,5.354828768814795,,,,,,,,,,,,,
