t,epoch,status,heading,course,speed,turn,maneuver,roa,inter_speed,inter_turn,traj_id,mmsi,calc_speed,direction,angular_difference,calc_acc,inter_lat,inter_lon,in_waterways,distance_shore
2022-07-05 16:52:24,1657039942.0,0,208.0,206.9,16.4,0.0,0,0,16.40625,0.0,0,277291000,16.502458912230335,228.83633869223613,0.0,0.0,54.448205,10.236439,1,3.540312
2022-07-05 16:52:30,1657039942.0,0,208.0,206.9,16.4,0.0,0,0,16.40625,0.0,0,277291000,16.502458912230335,228.83633869223613,0.0,0.0,54.447854,10.236137,1,3.508409
2022-07-05 16:52:36,1657039967.0,0,209.0,207.0,16.4,0.0,0,0,16.40625,0.0,0,277291000,18.34027270926425,228.48404125462457,0.3522974376115826,1102.6882782203522,54.447466,10.235799,1,3.469784
2022-07-05 16:52:42,1657039967.0,0,209.0,207.0,16.4,0.0,0,0,16.40625,0.0,0,277291000,19.77325467510188,228.1244873043398,0.3595539502847771,859.789179502576,54.44705,10.235432,1,3.426387
2022-07-05 16:52:48,1657039967.0,0,209.0,207.0,16.4,0.0,0,0,16.394875000000003,0.0,0,277291000,20.883410980614183,228.07242275768908,0.0520645466507119,666.0937833073809,54.446611,10.235044,1,3.380564
2022-07-05 16:52:54,1657039972.0,0,209.0,207.2,16.3,0.0,0,0,16.296875,0.0,0,277291000,22.26447606713829,227.6579236905736,0.4144990671154858,828.6390519144618,54.446146,10.234627,1,3.331967
2022-07-05 16:53:00,1657039979.0,0,209.0,207.5,16.3,0.0,0,0,16.30497685185185,0.0,0,277291000,19.06082866300851,227.80280903398523,0.1448853434116301,-1922.188442477865,54.445747,10.234271,1,3.290258
2022-07-05 16:53:06,1657039985.0,0,209.0,207.6,16.4,0.0,0,0,16.40625,0.0,0,277291000,18.80447910645148,227.53937279095217,0.2634362430330554,-153.8097339342201,54.445355,10.233918,1,3.249064
2022-07-05 16:53:12,1657039991.0,0,209.0,207.8,16.4,0.0,0,0,16.40625,0.0,0,277291000,16.859910544677348,227.45636965430228,0.0830031366498929,-1166.741137064478,54.445004,10.233601,1,3.211023
2022-07-05 16:53:18,1657039996.0,0,209.0,207.8,16.4,0.0,0,0,16.40625,0.0,0,277291000,22.663245549287108,227.34763827808936,0.1087313762129156,3482.0010027658564,54.444533,10.233174,1,3.160607
2022-07-05 16:53:24,1657040002.0,0,209.0,207.8,16.4,0.0,0,0,16.4248360058309,0.0,0,277291000,18.24830987598657,227.47231979748895,0.1246815193996155,-2648.9614039803223,54.444153,10.232831,1,3.120475
2022-07-05 16:53:30,1657040009.0,0,209.0,207.8,16.5,0.0,0,0,16.5,0.0,0,277291000,16.759196627496785,227.47401565530257,0.001695857813587,-893.467949093872,54.443804,10.232516,1,3.084062
2022-07-05 16:53:36,1657040021.0,0,209.0,207.5,16.5,0.0,0,0,16.5,0.0,0,277291000,19.286343606342506,227.6897300185278,0.2157143632252314,1516.2881873074305,54.443401,10.232155,1,3.042546
2022-07-05 16:53:42,1657040021.0,0,209.0,207.5,16.5,0.0,0,0,16.493055555555557,0.0,0,277291000,19.641203667509732,227.7802424629969,0.0905124444691125,212.91603670034007,54.44299,10.231788,1,3.000819
2022-07-05 16:53:48,1657040027.0,0,209.0,207.4,16.4,0.0,0,0,16.40625,0.0,0,277291000,19.821130379038824,227.9700321029437,0.1897896399467811,107.95602691745287,54.442574,10.231419,1,2.959223
2022-07-05 16:53:54,1657040032.0,0,209.0,207.1,16.4,0.0,0,0,16.40625,0.0,0,277291000,22.27734942410012,228.30667896050704,0.3366468575633519,1473.7314270367754,54.442104,10.231007,1,2.912995
2022-07-05 16:54:00,1657040039.0,0,208.0,207.0,16.4,0.0,0,0,16.408094618055557,0.0,0,277291000,18.69268381356545,228.41004125204304,0.1033622915360013,-2150.7993663208003,54.441709,10.230662,1,2.874823
2022-07-05 16:54:06,1657040051.0,0,209.0,206.9,16.5,0.0,0,0,16.464735243055557,0.0,0,277291000,17.23046368294827,228.5708490381882,0.1608077861451704,-877.3320783703077,54.441344,10.230345,1,2.840106
2022-07-05 16:54:12,1657040051.0,0,209.0,206.9,16.5,0.0,0,0,16.5,0.0,0,277291000,18.23982093341869,228.506362807852,0.0644862303362572,605.6143502822558,54.440958,10.230009,1,2.804036
2022-07-05 16:54:18,1657040062.0,0,209.0,207.0,16.5,0.0,0,0,16.5,0.0,0,277291000,21.64980450834005,228.48312971162596,0.0232330962260221,2045.9901449528156,54.4405,10.22961,1,2.762122
2022-07-05 16:54:24,1657040062.0,0,209.0,207.0,16.5,0.0,0,0,16.4814139941691,0.0,0,277291000,19.1988931333667,228.45894337757863,0.0241863340473003,-1470.546824984013,54.440094,10.229256,1,2.725803
