t,mmsi,mmsi2_0,lat_0,lon_0,cog_0,sog_0,abs_bearing_0,rel_bearing_0,tcpa_0,dcpa_0,c_lat_0,c_lon_0,ships_distance_0,rel_speed_0,mmsi2_1,lat_1,lon_1,cog_1,sog_1,abs_bearing_1,rel_bearing_1,tcpa_1,dcpa_1,c_lat_1,c_lon_1,ships_distance_1,rel_speed_1,mmsi2_2,lat_2,lon_2,cog_2,sog_2,abs_bearing_2,rel_bearing_2,tcpa_2,dcpa_2,c_lat_2,c_lon_2,ships_distance_2,rel_speed_2,mmsi2_3,lat_3,lon_3,cog_3,sog_3,abs_bearing_3,rel_bearing_3,tcpa_3,dcpa_3,c_lat_3,c_lon_3,ships_distance_3,rel_speed_3
2022-07-05 21:59:48,209531000,246084000,54.366084,10.139344,295.94157071759497,2.7998493497565344,157.40728317066373,221.46571245306876,0,0.0,54.366084,10.139344,1.8503995680345573,2.3785006238050515,305305000.0,54.366084,10.139344,295.94157071759497,2.7998493497565344,49.107857880223435,113.16628716262846,0.0,0.0,54.366084,10.139344,2.8823525917926562,8.485334682507354,275114000.0,54.366084,10.139344,295.94157071759497,2.7998493497565344,44.123032588030696,108.18146187043573,0.0,0.0,54.366084,10.139344,2.9653347732181423,4.36573617292376,,,,,,,,,,,,,
2022-07-05 21:59:54,209531000,246084000,54.366013,10.139378,295.94157071759497,2.7998493497565344,157.446537288105,221.50496657051002,0,0.0,54.366013,10.139378,1.848050755939525,2.345854858067822,305305000.0,54.366013,10.139378,295.94157071759497,2.7998493497565344,49.22896385978447,113.2873931421895,0.0,0.0,54.366013,10.139378,2.8707213822894166,8.75086204894795,275114000.0,54.366013,10.139378,295.94157071759497,2.7998493497565344,44.11816791288766,108.17659719529269,0.0,0.0,54.366013,10.139378,2.960062634989201,4.495307002120674,,,,,,,,,,,,,
2022-07-05 22:00:00,209531000,246084000,54.365967,10.139433,320.5353231222735,2.5596591607198884,157.5224498492687,196.9871267269952,0,0.0,54.365967,10.139433,1.8467116630669547,2.8455875405282836,305305000.0,54.365967,10.139433,320.5353231222735,2.5596591607198884,49.35881138093043,88.82348825865694,6.0,0.0,54.365967,10.139433,2.858076673866091,9.526319136349162,275114000.0,54.365967,10.139433,320.5353231222735,2.5596591607198884,44.125114612674565,83.58979149040107,6.0,0.0,54.365967,10.139433,2.952953023758099,5.762593266336727,,,,,,,,,,,,,
2022-07-05 22:00:06,209531000,246084000,54.365953,10.139501,348.5432185697135,2.4869179844742324,157.6353140027934,169.09209543307992,0,0.0,54.365953,10.139501,1.8469670626349892,3.472514658321566,305305000.0,54.365953,10.139501,348.5432185697135,2.4869179844742324,49.49439792569768,60.95117935598421,30.0,0.01659827213822894,54.36622363553054,10.139406855611472,2.8451582073434127,9.736182800071642,275114000.0,54.365953,10.139501,348.5432185697135,2.4869179844742324,44.15342555664142,55.61020698692795,30.0,0.01659827213822894,54.36622363553054,10.139406855611472,2.9440593952483796,6.849891792184535,,,,,,,,,,,,,
2022-07-05 22:00:12,209531000,246084000,54.365952,10.139636,359.5822228659928,4.837767678073276,157.82348348404844,158.24126061805566,0,0.0,54.365952,10.139636,1.8469530237580996,5.89352935443742,305305000.0,54.365952,10.139636,359.5822228659928,4.837767678073276,49.638508576600316,50.05628571060754,24.0,0.024214362850971925,54.36635486437417,10.13963095784209,2.8284999999999996,12.648634607733849,275114000.0,54.365952,10.139636,359.5822228659928,4.837767678073276,44.160803612866175,44.5785807468734,24.0,0.024214362850971925,54.36635486437417,10.13963095784209,2.932857451403888,9.13749702911246,,,,,,,,,,,,,
2022-07-05 22:00:18,209531000,246084000,54.365951,10.139664,357.98651113675936,1.003989829310904,157.9036258475261,159.91711471076673,0,0.0,54.365951,10.139664,1.8483677105831535,2.331570681238601,305305000.0,54.365951,10.139664,357.98651113675936,1.003989829310904,49.86270991880605,51.876198782046686,132.0,0.03517656587473002,54.366535903917466,10.139628704592745,2.8129740820734344,11.925548795027455,275114000.0,54.365951,10.139664,357.98651113675936,1.003989829310904,44.22273455786609,46.23622342110673,132.0,0.03517656587473002,54.366535903917466,10.139628704592745,2.9242786177105833,6.229461334625682,,,,,,,,,,,,,
2022-07-05 22:00:24,209531000,246084000,54.365948,10.139652,193.82549326839316,0.4430078731284881,157.94222331246965,324.11673004407646,0,0.0,54.365948,10.139652,1.85013282937365,1.3394966823707255,305305000.0,54.365948,10.139652,193.82549326839316,0.4430078731284881,50.06183798286662,216.23634471447346,150.0,0.01774136069114471,54.36566141159776,10.139530944233243,2.801129589632829,9.359652118259316,275114000.0,54.365948,10.139652,193.82549326839316,0.4430078731284881,44.3027571866412,210.47726391824804,150.0,0.01774136069114471,54.36566141159776,10.139530944233243,2.91683747300216,5.359883363890548,,,,,,,,,,,,,
2022-07-05 22:00:30,209531000,246084000,54.365946,10.139742,358.7468466572876,3.2258732725455803,158.0828895209205,159.33604286363288,0,0.0,54.365946,10.139742,1.8505032397408208,4.331637585051249,305305000.0,54.365946,10.139742,358.7468466572876,3.2258732725455803,50.20620739727565,51.45936073998803,36.0,0.02691036717062635,54.36639362833256,10.139725192767978,2.7868596112311015,10.83534541110558,275114000.0,54.365946,10.139742,358.7468466572876,3.2258732725455803,44.33465966113624,45.58781300384862,36.0,0.02691036717062635,54.36639362833256,10.139725192767978,2.9069049676025918,7.6618634958868395,,,,,,,,,,,,,
2022-07-05 22:00:36,209531000,246084000,54.365945,10.139833,359.38023430550004,3.26111927049431,158.22620831207462,158.84597400657458,0,0.0,54.365945,10.139833,1.8509152267818574,4.410304564140833,305305000.0,54.365945,10.139833,359.38023430550004,3.26111927049431,50.39514075032906,51.01490644482902,36.0,0.027204643628509717,54.366397600912,10.139824596405845,2.769656047516199,13.066908476615543,275114000.0,54.365945,10.139833,359.38023430550004,3.26111927049431,44.36561107416867,44.98537676866863,36.0,0.027204643628509717,54.366397600912,10.139824596405845,2.897083693304536,7.588949713001138,,,,,,,,,,,,,
2022-07-05 22:00:42,209531000,246084000,54.365956,10.13982,140.20780486322263,0.6079032984534012,158.2720156203252,18.064210757102558,234,0.03857721382289416,54.365463288053135,10.140524414052999,1.8533012958963282,1.7049077609412386,305305000.0,54.365956,10.13982,140.20780486322263,0.6079032984534012,50.63020076839098,270.42239590516834,132.0,0.02131911447084233,54.36568371181884,10.140209282494942,2.755428725701944,11.194445998260823,275114000.0,54.365956,10.13982,140.20780486322263,0.6079032984534012,44.455932094210766,264.24812723098813,180.0,0.02944060475161987,54.36557998298792,10.140357579909407,2.8891808855291576,5.711082915125909,,,,,,,,,,,,,
2022-07-05 22:00:48,209531000,246084000,54.365959,10.139815,149.4326842056564,0.20844178675748,158.31891254786763,8.88622834221124,0,0.0,54.365959,10.139815,1.8550264578833693,1.5004281557962658,305305000.0,54.365959,10.139815,149.4326842056564,0.20844178675748,50.83712221964538,261.40443801398897,138.0,0.007655507559395248,54.36584939482745,10.139926114318417,2.742211663066955,10.305730539631954,275114000.0,54.365959,10.139815,149.4326842056564,0.20844178675748,44.53690766225594,255.10422345659956,180.0,0.010091252699784017,54.365814520454364,10.139961468812094,2.8813876889848813,5.615067594687722,,,,,,,,,,,,,
2022-07-05 22:00:54,209531000,246084000,54.365955,10.139815,270.0000003471071,0.1420200912016269,158.36529012211076,248.36528977500365,0,0.0,54.365955,10.139815,1.8562408207343415,1.3875069650516456,305305000.0,54.365955,10.139815,270.0000003471071,0.1420200912016269,51.03709072510685,141.03709037799973,132.0,0.004987041036717062,54.365954999996575,10.13967289862916,2.728789956803456,10.402664322685446,275114000.0,54.365955,10.139815,270.0000003471071,0.1420200912016269,44.615606929229216,134.6156065821221,174.0,0.006649568034557235,54.365954999995445,10.139625531505546,2.873888228941685,5.409260768812086,,,,,,,,,,,,,
2022-07-05 22:01:00,209531000,246084000,54.365954,10.139894,359.28610191786663,2.8311364213529853,158.49192251142745,159.20582059356082,0,0.0,54.365954,10.139894,1.8564940604751619,3.938074580864671,305305000.0,54.365954,10.139894,359.28610191786663,2.8311364213529853,51.19272807715663,51.90662615929,42.0,0.028341252699784016,54.36642550085037,10.139883915683306,2.7133385529157668,11.855081202785112,275114000.0,54.365954,10.139894,359.28610191786663,2.8311364213529853,44.66890432305337,45.38280240518674,42.0,0.028341252699784016,54.36642550085037,10.139883915683306,2.864607991360691,6.89139594847821,,,,,,,,,,,,,
2022-07-05 22:01:06,209531000,246084000,54.365953,10.139983,359.3663084019799,3.189454939960586,158.62861341523683,159.26230501325693,0,0.0,54.365953,10.139983,1.8566285097192226,4.285044386537914,305305000.0,54.365953,10.139983,359.3663084019799,3.189454939960586,51.31604776741756,51.949739365437665,36.0,0.026606911447084235,54.366395653658685,10.139974596408939,2.698786717062635,11.279834122525145,275114000.0,54.365953,10.139983,359.3663084019799,3.189454939960586,44.73029156341772,45.36398316143783,36.0,0.026606911447084235,54.366395653658685,10.139974596408939,2.8552899568034555,6.854098834008023,,,,,,,,,,,,,
2022-07-05 22:01:12,209531000,246084000,54.365952,10.139995,355.31042942428724,0.431475511904985,158.68753264922225,163.377103224935,0,0.0,54.365952,10.139995,1.8577537796976242,1.7369132876627962,305305000.0,54.365952,10.139995,355.31042942428724,0.431475511904985,51.49497902857604,56.184549604288804,108.0,0.012238120950323976,54.36615493309845,10.139966426673919,2.6846452483801295,10.86264866572021,275114000.0,54.365952,10.139995,355.31042942428724,0.431475511904985,44.83772169989652,49.527292275609284,150.0,0.01727753779697624,54.366238493786035,10.139954661145673,2.847723002159827,5.622224501641065,,,,,,,,,,,,,
2022-07-05 22:01:18,209531000,246084000,54.365953,10.139997,26.205961941990157,0.0799812999119499,158.73797218162701,132.53201023963686,0,0.0,54.365953,10.139997,1.8590518358531318,1.5133268554612824,305305000.0,54.365953,10.139997,26.205961941990157,0.0799812999119499,51.70472476538191,25.498762823391754,90.0,0.0018687904967602594,54.36598088790659,10.140020559936161,2.6688417926565875,12.178474489441962,275114000.0,54.365953,10.139997,26.205961941990157,0.0799812999119499,44.957512520440446,18.75155057845029,144.0,0.0030707343412527,54.36599881584653,10.140035705617855,2.840325593952484,5.669261878447777,,,,,,,,,,,,,
